Idade,Insatisfacao,viagensNegocio,Diária,Departamento,DistanciadeCasa,Educacao,CampoEducacao,NumerodoFuncionario,SatisfacaoAmbiente,Genero,HorasTrabalhadas,EnvovimentoTrabalho,NivelnoTrabalho,Cargo,SatisfacaoTrabalho,StatusCivil,Renda Mensal,Taxa mensal,EmpresasTrabalhadas,Hora Extra,TaxaPerformance,SatisfacaoRelacionamento,HorasPadrao,NivelRemuneracaoVariavel,TempoTotalTrabalho,TempoTreinamentoAnosAnteriores,EquilibrioVidaTrabalho,AnosEmpresa,AnosMesmaPosicao,AnosDesdeUltimaPromocao,AnosMesmoGestor,teste aula
37,Nao,viaja-raramente,367,P & D,25,2,Medicina,1161,3,Feminino,52,2,2,Representante da Saude,4,Divorciado,5731,17171,7,Não,3,3,80,2,9,2,3,6,2,1,3,833
27,Nao,viaja-raramente,199,P & D,6,3,Ciencias Sociais,1162,4,Masculino,55,2,1,Pesquisador,3,Casado,2539,7950,1,Não,3,3,80,1,4,0,3,4,2,2,2,834
34,Nao,viaja-raramente,1400,Vendas,9,1,Ciencias Sociais,1163,2,Feminino,70,3,2,Executivo de Vendas,3,Casado,5714,5829,1,Não,4,1,80,0,6,3,2,6,5,1,3,835
35,Nao,viaja-raramente,528,Recursos Humanos,8,4,Formacao Tecnica,1164,3,Masculino,100,3,1,Recursos Humanos,3,Solteiro,4323,7108,1,Não,3,2,80,0,6,2,1,5,4,1,4,836
29,Sim,viaja-raramente,408,Vendas,23,1,Ciencias Sociais,1165,4,Feminino,45,2,3,Executivo de Vendas,1,Casado,7336,11162,1,Não,3,1,80,1,11,3,1,11,8,3,10,837
40,Nao,viaja-frequentemente,593,P & D,9,4,Medicina,1166,2,Feminino,88,3,3,Diretor de Pesquisa,3,Solteiro,13499,13782,9,Não,3,3,80,0,20,3,2,18,7,2,13,838
42,Sim,viaja-frequentemente,481,Vendas,12,3,Ciencias Sociais,1167,3,Masculino,44,3,4,Executivo de Vendas,1,Solteiro,13758,2447,0,Sim,3,2,80,0,22,2,2,21,9,13,14,839
42,Nao,viaja-raramente,647,Vendas,4,4,Marketing,1171,2,Masculino,45,3,2,Executivo de Vendas,1,Solteiro,5155,2253,7,Não,3,4,80,0,9,3,4,6,4,1,5,840
35,Nao,viaja-raramente,982,P & D,1,4,Medicina,1172,4,Masculino,58,2,1,Tecnico de Laboratorio,3,Casado,2258,16340,6,Não,3,2,80,1,10,2,3,8,0,1,7,841
24,Nao,viaja-raramente,477,P & D,24,3,Medicina,1173,4,Masculino,49,3,1,Tecnico de Laboratorio,2,Solteiro,3597,6409,8,Não,4,4,80,0,6,2,3,4,3,1,2,842
28,Sim,viaja-raramente,1485,P & D,12,1,Ciencias Sociais,1175,3,Feminino,79,3,1,Tecnico de Laboratorio,4,Casado,2515,22955,1,Sim,3,4,80,0,1,4,2,1,1,0,0,843
26,Nao,viaja-raramente,1384,P & D,3,4,Medicina,1177,1,Masculino,82,4,1,Tecnico de Laboratorio,4,Casado,4420,13421,1,Não,4,2,80,1,8,2,3,8,7,0,7,844
30,Nao,viaja-raramente,852,Vendas,10,3,Marketing,1179,3,Masculino,72,2,2,Executivo de Vendas,3,Casado,6578,2706,1,Não,3,1,80,1,10,3,3,10,3,1,4,845
40,Nao,viaja-frequentemente,902,P & D,26,2,Medicina,1180,3,Feminino,92,2,2,Pesquisador,4,Casado,4422,21203,3,Sim,3,4,80,1,16,3,1,1,1,0,0,846
35,Nao,viaja-raramente,819,P & D,2,3,Ciencias Sociais,1182,3,Masculino,44,2,3,Diretor de Manufatura,2,Divorciado,10274,19588,2,Não,3,2,80,1,15,2,4,7,7,6,4,847
34,Nao,viaja-frequentemente,669,P & D,1,3,Medicina,1184,4,Masculino,97,2,2,Representante da Saude,1,Solteiro,5343,25755,0,Não,4,3,80,0,14,3,3,13,9,4,9,848
35,Nao,viaja-frequentemente,636,P & D,4,4,Outros,1185,4,Masculino,47,2,1,Tecnico de Laboratorio,4,Casado,2376,26537,1,Não,3,2,80,1,2,2,4,2,2,2,2,849
43,Sim,viaja-raramente,1372,Vendas,9,3,Marketing,1188,1,Feminino,85,1,2,Executivo de Vendas,3,Solteiro,5346,9489,8,Não,3,2,80,0,7,2,2,4,3,1,3,850
32,Nao,nao-viaja,862,Vendas,2,1,Ciencias Sociais,1190,3,Feminino,76,3,1,Representante de Vendas,1,Divorciado,2827,14947,1,Não,3,3,80,3,1,3,3,1,0,0,0,851
56,Nao,viaja-raramente,718,P & D,4,4,Formacao Tecnica,1191,4,Feminino,92,3,5,Gestor,1,Divorciado,19943,18575,4,Não,3,4,80,1,28,2,3,5,2,4,2,852
29,Nao,viaja-raramente,1401,P & D,6,1,Medicina,1192,2,Feminino,54,3,1,Tecnico de Laboratorio,4,Casado,3131,26342,1,Não,3,1,80,1,10,5,3,10,8,0,8,853
19,Nao,viaja-raramente,645,P & D,9,2,Ciencias Sociais,1193,3,Masculino,54,3,1,Pesquisador,1,Solteiro,2552,7172,1,Não,4,3,80,0,1,4,3,1,1,0,0,854
45,Nao,viaja-raramente,1457,P & D,7,3,Medicina,1195,1,Feminino,83,3,1,Pesquisador,3,Casado,4477,20100,4,Sim,3,3,80,1,7,2,2,3,2,0,2,855
37,Nao,viaja-raramente,977,P & D,1,3,Ciencias Sociais,1196,4,Feminino,56,2,2,Diretor de Manufatura,4,Casado,6474,9961,1,Não,3,2,80,1,14,2,2,14,8,3,11,856
20,Nao,viaja-raramente,805,P & D,3,3,Ciencias Sociais,1198,1,Masculino,87,2,1,Tecnico de Laboratorio,3,Solteiro,3033,12828,1,Não,3,1,80,0,2,2,2,2,2,1,2,857
44,Sim,viaja-raramente,1097,P & D,10,4,Ciencias Sociais,1200,3,Masculino,96,3,1,Pesquisador,3,Solteiro,2936,10826,1,Sim,3,3,80,0,6,4,3,6,4,0,2,858
53,Nao,viaja-raramente,1223,P & D,7,2,Medicina,1201,4,Feminino,50,3,5,Gestor,3,Divorciado,18606,18640,3,Não,3,2,80,1,26,6,3,7,7,4,7,859
29,Nao,viaja-raramente,942,P & D,15,1,Ciencias Sociais,1202,2,Feminino,69,1,1,Pesquisador,4,Casado,2168,26933,0,Sim,3,1,80,1,6,2,2,5,4,1,3,860
22,Sim,viaja-frequentemente,1256,P & D,3,4,Ciencias Sociais,1203,3,Masculino,48,2,1,Pesquisador,4,Casado,2853,4223,0,Sim,3,2,80,1,1,5,3,0,0,0,0,861
46,Nao,viaja-raramente,1402,Vendas,2,3,Marketing,1204,3,Feminino,69,3,4,Gestor,1,Casado,17048,24097,8,Não,4,1,80,0,28,2,3,26,15,15,9,862
44,Nao,nao-viaja,111,P & D,17,3,Ciencias Sociais,1206,4,Masculino,74,1,1,Pesquisador,3,Solteiro,2290,4279,2,Não,3,4,80,0,6,3,3,0,0,0,0,863
33,Nao,viaja-raramente,147,Recursos Humanos,2,3,Recursos Humanos,1207,2,Masculino,99,3,1,Recursos Humanos,3,Casado,3600,8429,1,Não,3,4,80,1,5,2,3,5,4,1,4,864
41,Sim,nao-viaja,906,P & D,5,2,Ciencias Sociais,1210,1,Masculino,95,2,1,Pesquisador,1,Divorciado,2107,20293,6,Não,3,1,80,1,5,2,1,1,0,0,0,865
30,Nao,viaja-raramente,1329,Vendas,29,4,Ciencias Sociais,1211,3,Masculino,61,3,2,Executivo de Vendas,1,Divorciado,4115,13192,8,Não,3,3,80,3,8,3,3,4,3,0,3,866
40,Nao,viaja-frequentemente,1184,Vendas,2,4,Medicina,1212,2,Masculino,62,3,2,Executivo de Vendas,2,Casado,4327,25440,5,Não,3,4,80,3,5,2,3,0,0,0,0,867
50,Nao,viaja-frequentemente,1421,P & D,2,3,Medicina,1215,4,Feminino,30,3,4,Gestor,1,Casado,17856,9490,2,Não,4,3,80,1,32,3,3,2,2,2,2,868
28,Nao,viaja-raramente,1179,P & D,19,4,Medicina,1216,4,Masculino,78,2,1,Tecnico de Laboratorio,1,Casado,3196,12449,1,Não,3,3,80,3,6,2,3,6,5,3,3,869
46,Nao,viaja-raramente,1450,P & D,15,2,Ciencias Sociais,1217,4,Masculino,52,3,5,Diretor de Pesquisa,2,Casado,19081,10849,5,Não,3,1,80,1,25,2,3,4,2,0,3,870
35,Nao,viaja-raramente,1361,Vendas,17,4,Ciencias Sociais,1218,3,Masculino,94,3,2,Executivo de Vendas,1,Casado,8966,21026,3,Sim,3,4,80,3,15,2,3,7,7,1,7,871
24,Sim,viaja-raramente,984,P & D,17,2,Ciencias Sociais,1219,4,Feminino,97,3,1,Tecnico de Laboratorio,2,Casado,2210,3372,1,Não,3,1,80,1,1,3,1,1,0,0,0,872
33,Nao,viaja-frequentemente,1146,Vendas,25,3,Medicina,1220,2,Feminino,82,3,2,Executivo de Vendas,3,Casado,4539,4905,1,Não,3,1,80,1,10,3,2,10,7,0,1,873
36,Nao,viaja-raramente,917,P & D,6,4,Ciencias Sociais,1221,3,Masculino,60,1,1,Tecnico de Laboratorio,3,Divorciado,2741,6865,1,Não,3,3,80,1,7,4,3,7,7,1,7,874
30,Nao,viaja-raramente,853,P & D,7,4,Ciencias Sociais,1224,3,Masculino,49,3,2,Tecnico de Laboratorio,3,Divorciado,3491,11309,1,Não,3,1,80,3,10,4,2,10,7,8,9,875
44,Nao,viaja-raramente,200,P & D,29,4,Outros,1225,4,Masculino,32,3,2,Pesquisador,4,Solteiro,4541,7744,1,Não,4,2,80,0,20,3,3,20,11,13,17,876
20,Nao,viaja-raramente,654,Vendas,21,3,Marketing,1226,3,Masculino,43,4,1,Representante de Vendas,4,Solteiro,2678,5050,1,Não,3,4,80,0,2,2,3,2,1,2,2,877
46,Nao,viaja-raramente,150,P & D,2,4,Formacao Tecnica,1228,4,Masculino,60,3,2,Diretor de Manufatura,4,Divorciado,7379,17433,2,Não,3,3,80,1,12,3,2,6,3,1,4,878
42,Nao,nao-viaja,179,Recursos Humanos,2,5,Medicina,1231,4,Masculino,79,4,2,Recursos Humanos,1,Casado,6272,12858,7,Não,3,1,80,1,10,3,4,4,3,0,3,879
60,Nao,viaja-raramente,696,Vendas,7,4,Marketing,1233,2,Masculino,52,4,2,Executivo de Vendas,4,Divorciado,5220,10893,0,Sim,3,2,80,1,12,3,3,11,7,1,9,880
32,Nao,viaja-frequentemente,116,P & D,13,3,Outros,1234,3,Feminino,77,2,1,Tecnico de Laboratorio,2,Casado,2743,7331,1,Não,4,3,80,1,2,2,3,2,2,2,2,881
32,Nao,viaja-frequentemente,1316,P & D,2,2,Ciencias Sociais,1235,4,Feminino,38,3,2,Pesquisador,3,Solteiro,4998,2338,4,Sim,3,4,80,0,10,2,3,8,7,0,7,882
36,Nao,viaja-raramente,363,P & D,1,3,Formacao Tecnica,1237,3,Feminino,77,1,3,Diretor de Manufatura,1,Divorciado,10252,4235,2,Sim,4,3,80,1,17,2,3,7,7,7,7,883
33,Nao,viaja-raramente,117,P & D,9,3,Medicina,1238,1,Masculino,60,3,1,Pesquisador,4,Casado,2781,6311,0,Não,3,2,80,1,15,5,3,14,10,4,10,884
40,Nao,viaja-raramente,107,Vendas,10,3,Formacao Tecnica,1239,2,Feminino,84,2,2,Executivo de Vendas,2,Divorciado,6852,11591,7,Não,3,2,80,1,7,2,4,5,1,1,3,885
25,Nao,viaja-raramente,1356,Vendas,10,4,Ciencias Sociais,1240,3,Masculino,57,3,2,Executivo de Vendas,4,Solteiro,4950,20623,0,Não,3,2,80,0,5,4,3,4,3,1,1,886
30,Nao,viaja-raramente,1465,P & D,1,3,Medicina,1241,4,Masculino,63,3,1,Pesquisador,2,Casado,3579,9369,0,Sim,4,1,80,1,12,2,3,11,9,5,7,887
42,Nao,viaja-frequentemente,458,P & D,26,5,Medicina,1242,1,Feminino,60,3,3,Diretor de Pesquisa,1,Casado,13191,23281,3,Sim,3,3,80,0,20,6,3,1,0,0,0,888
35,Nao,nao-viaja,1212,Vendas,8,2,Marketing,1243,3,Feminino,78,2,3,Executivo de Vendas,4,Casado,10377,13755,4,Sim,3,2,80,1,16,6,2,13,2,4,12,889
27,Nao,viaja-raramente,1103,P & D,14,3,Ciencias Sociais,1244,1,Masculino,42,3,1,Pesquisador,1,Casado,2235,14377,1,Sim,3,4,80,2,9,3,2,9,7,6,8,890
54,Nao,viaja-frequentemente,966,P & D,1,4,Ciencias Sociais,1245,4,Feminino,53,3,3,Diretor de Manufatura,3,Divorciado,10502,9659,7,Não,3,1,80,1,33,2,1,5,4,1,4,891
44,Nao,viaja-raramente,1117,P & D,2,1,Ciencias Sociais,1246,1,Feminino,72,4,1,Pesquisador,4,Casado,2011,19982,1,Não,3,4,80,1,10,5,3,10,5,7,7,892
19,Sim,nao-viaja,504,P & D,10,3,Medicina,1248,1,Feminino,96,2,1,Pesquisador,2,Solteiro,1859,6148,1,Sim,4,2,80,0,1,2,4,1,1,0,0,893
29,Nao,viaja-raramente,1010,P & D,1,3,Ciencias Sociais,1249,1,Feminino,97,3,1,Pesquisador,4,Divorciado,3760,5598,1,Não,3,1,80,3,3,5,3,3,2,1,2,894
54,Nao,viaja-raramente,685,P & D,3,3,Ciencias Sociais,1250,4,Masculino,85,3,4,Diretor de Pesquisa,4,Casado,17779,23474,3,Não,3,1,80,0,36,2,3,10,9,0,9,895
31,Nao,viaja-raramente,1332,P & D,11,2,Medicina,1251,3,Masculino,80,3,2,Representante da Saude,1,Casado,6833,17089,1,Sim,3,4,80,0,6,2,2,6,5,0,1,896
31,Nao,viaja-raramente,1062,P & D,24,3,Medicina,1252,3,Feminino,96,2,2,Representante da Saude,1,Solteiro,6812,17198,1,Não,3,2,80,0,10,2,3,10,9,1,8,897
59,Nao,viaja-raramente,326,Vendas,3,3,Ciencias Sociais,1254,3,Feminino,48,2,2,Executivo de Vendas,4,Solteiro,5171,16490,5,Não,3,4,80,0,13,2,3,6,1,0,5,898
43,Nao,viaja-raramente,920,P & D,3,3,Ciencias Sociais,1255,3,Masculino,96,1,5,Diretor de Pesquisa,4,Casado,19740,18625,3,Não,3,2,80,1,25,2,3,8,7,0,7,899
49,Nao,viaja-raramente,1098,P & D,4,2,Medicina,1256,1,Masculino,85,2,5,Gestor,3,Casado,18711,12124,2,Não,3,3,80,1,23,2,4,1,0,0,0,900
36,Nao,viaja-frequentemente,469,P & D,3,3,Formacao Tecnica,1257,3,Masculino,46,3,1,Pesquisador,2,Casado,3692,9256,1,Não,3,3,80,0,12,2,2,11,10,0,7,901
48,Nao,viaja-raramente,969,P & D,2,2,Formacao Tecnica,1258,4,Masculino,76,4,1,Tecnico de Laboratorio,2,Solteiro,2559,16620,5,Não,3,3,80,0,7,4,2,1,0,0,0,902
27,Nao,viaja-raramente,1167,P & D,4,2,Ciencias Sociais,1259,1,Masculino,76,3,1,Pesquisador,3,Divorciado,2517,3208,1,Não,3,2,80,3,5,2,3,5,3,0,3,903
29,Nao,viaja-raramente,1329,P & D,7,3,Ciencias Sociais,1260,3,Masculino,82,3,2,Representante da Saude,4,Divorciado,6623,4204,1,Sim,3,2,80,2,6,2,3,6,0,1,0,904
48,Nao,viaja-raramente,715,P & D,1,3,Ciencias Sociais,1263,4,Masculino,76,2,5,Diretor de Pesquisa,4,Solteiro,18265,8733,6,Não,3,3,80,0,25,3,4,1,0,0,0,905
29,Nao,viaja-raramente,694,P & D,1,3,Ciencias Sociais,1264,4,Feminino,87,2,4,Diretor de Pesquisa,4,Divorciado,16124,3423,3,Não,3,2,80,2,9,2,2,7,7,1,7,906
34,Nao,viaja-raramente,1320,P & D,20,3,Formacao Tecnica,1265,3,Feminino,89,4,1,Pesquisador,3,Casado,2585,21643,0,Não,3,4,80,0,2,5,2,1,0,0,0,907
44,Nao,viaja-raramente,1099,Vendas,5,3,Marketing,1267,2,Masculino,88,3,5,Gestor,2,Casado,18213,8751,7,Não,3,3,80,1,26,5,3,22,9,3,10,908
33,Nao,viaja-raramente,536,Vendas,10,5,Marketing,1268,4,Masculino,82,4,3,Executivo de Vendas,3,Divorciado,8380,21708,0,Sim,3,4,80,2,10,3,3,9,8,0,8,909
19,Nao,viaja-raramente,265,P & D,25,3,Ciencias Sociais,1269,2,Feminino,57,4,1,Pesquisador,4,Solteiro,2994,21221,1,Sim,3,4,80,0,1,2,3,1,0,0,1,910
23,Nao,viaja-raramente,373,P & D,1,2,Ciencias Sociais,1270,4,Masculino,47,3,1,Pesquisador,3,Casado,1223,16901,1,Não,4,4,80,1,1,2,3,1,0,0,1,911
25,Sim,viaja-frequentemente,599,Vendas,24,1,Ciencias Sociais,1273,3,Masculino,73,1,1,Representante de Vendas,4,Solteiro,1118,8040,1,Sim,3,4,80,0,1,4,3,1,0,1,0,912
26,Nao,viaja-raramente,583,P & D,4,2,Ciencias Sociais,1275,3,Masculino,53,3,1,Pesquisador,4,Solteiro,2875,9973,1,Sim,4,2,80,0,8,2,2,8,5,2,2,913
45,Sim,viaja-raramente,1449,Vendas,2,3,Marketing,1277,1,Feminino,94,1,5,Gestor,2,Solteiro,18824,2493,2,Sim,3,1,80,0,26,2,3,24,10,1,11,914
55,Nao,nao-viaja,177,P & D,8,1,Medicina,1278,4,Masculino,37,2,4,Representante da Saude,2,Divorciado,13577,25592,1,Sim,3,4,80,1,34,3,3,33,9,15,0,915
21,Sim,viaja-frequentemente,251,P & D,10,2,Ciencias Sociais,1279,1,Feminino,45,2,1,Tecnico de Laboratorio,3,Solteiro,2625,25308,1,Não,4,3,80,0,2,2,1,2,2,2,2,916
46,Nao,viaja-raramente,168,Vendas,4,2,Marketing,1280,4,Feminino,33,2,5,Gestor,2,Casado,18789,9946,2,Não,3,3,80,1,26,2,3,11,4,0,8,917
34,Nao,viaja-raramente,131,Vendas,2,3,Marketing,1281,3,Feminino,86,3,2,Executivo de Vendas,1,Solteiro,4538,6039,0,Sim,3,4,80,0,4,3,3,3,2,0,2,918
51,Nao,viaja-frequentemente,237,Vendas,9,3,Ciencias Sociais,1282,4,Masculino,83,3,5,Gestor,2,Divorciado,19847,19196,4,Sim,4,1,80,1,31,5,2,29,10,11,10,919
59,Nao,viaja-raramente,1429,P & D,18,4,Medicina,1283,4,Masculino,67,3,3,Diretor de Manufatura,4,Solteiro,10512,20002,6,Não,3,4,80,0,25,6,2,9,7,5,4,920
34,Nao,viaja-frequentemente,135,P & D,19,3,Medicina,1285,3,Feminino,46,3,2,Tecnico de Laboratorio,2,Divorciado,4444,22534,4,Não,3,3,80,2,15,2,4,11,8,5,10,921
28,Nao,viaja-frequentemente,791,P & D,1,4,Medicina,1286,4,Masculino,44,3,1,Tecnico de Laboratorio,3,Solteiro,2154,6842,0,Sim,3,3,80,0,5,2,2,4,2,0,2,922
44,Nao,viaja-raramente,1199,P & D,4,2,Ciencias Sociais,1288,3,Masculino,92,4,5,Gestor,1,Divorciado,19190,17477,1,Não,3,4,80,2,26,4,2,25,9,14,13,923
34,Nao,viaja-frequentemente,648,Recursos Humanos,11,3,Ciencias Sociais,1289,3,Masculino,56,2,2,Recursos Humanos,2,Casado,4490,21833,4,Não,3,4,80,2,14,5,4,10,9,1,8,924
35,Nao,viaja-raramente,735,P & D,6,1,Ciencias Sociais,1291,3,Masculino,66,3,1,Pesquisador,3,Casado,3506,6020,0,Sim,3,4,80,0,4,3,3,3,2,2,2,925
42,Nao,viaja-raramente,603,P & D,7,4,Medicina,1292,2,Feminino,78,4,2,Pesquisador,2,Casado,2372,5628,6,Sim,3,4,80,0,18,2,3,1,0,0,0,926
43,Nao,viaja-raramente,531,Vendas,4,4,Marketing,1293,4,Feminino,56,2,3,Executivo de Vendas,4,Solteiro,10231,20364,3,Não,3,4,80,0,23,3,4,21,7,15,17,927
36,Nao,viaja-raramente,429,P & D,2,4,Ciencias Sociais,1294,3,Feminino,53,3,2,Diretor de Manufatura,2,Solteiro,5410,2323,9,Sim,3,4,80,0,18,2,3,16,14,5,12,928
44,Sim,viaja-raramente,621,P & D,15,3,Medicina,1295,1,Feminino,73,3,3,Representante da Saude,4,Casado,7978,14075,1,Não,3,4,80,1,10,2,3,10,7,0,5,929
28,Nao,viaja-frequentemente,193,P & D,2,3,Ciencias Sociais,1296,4,Masculino,52,2,1,Tecnico de Laboratorio,4,Casado,3867,14222,1,Sim,3,2,80,1,2,2,3,2,2,2,2,930
51,Nao,viaja-frequentemente,968,P & D,6,2,Medicina,1297,2,Feminino,40,2,1,Tecnico de Laboratorio,3,Solteiro,2838,4257,0,Não,3,2,80,0,8,6,2,7,0,7,7,931
30,Nao,nao-viaja,879,P & D,9,2,Medicina,1298,3,Feminino,72,3,2,Diretor de Manufatura,3,Solteiro,4695,12858,7,Sim,3,3,80,0,10,3,3,8,4,1,7,932
29,Sim,viaja-raramente,806,P & D,7,3,Formacao Tecnica,1299,2,Feminino,39,3,1,Tecnico de Laboratorio,3,Divorciado,3339,17285,3,Sim,3,1,80,2,10,2,3,7,7,7,7,933
28,Nao,viaja-raramente,640,P & D,1,3,Formacao Tecnica,1301,4,Masculino,84,3,1,Pesquisador,1,Solteiro,2080,4732,2,Não,3,2,80,0,5,2,2,3,2,1,2,934
25,Nao,viaja-raramente,266,P & D,1,3,Medicina,1303,4,Feminino,40,3,1,Pesquisador,2,Solteiro,2096,18830,1,Não,3,4,80,0,2,3,2,2,2,2,1,935
32,Nao,viaja-raramente,604,Vendas,8,3,Medicina,1304,3,Masculino,56,4,2,Executivo de Vendas,4,Casado,6209,11693,1,Não,3,3,80,2,10,4,4,10,7,0,8,936
45,Nao,viaja-frequentemente,364,P & D,25,3,Medicina,1306,2,Feminino,83,3,5,Gestor,2,Solteiro,18061,13035,3,Não,4,3,80,0,22,4,3,0,0,0,0,937
39,Nao,viaja-raramente,412,P & D,13,4,Medicina,1307,3,Feminino,94,2,4,Gestor,2,Divorciado,17123,17334,6,Sim,3,4,80,2,21,4,3,19,9,15,2,938
58,Nao,viaja-raramente,848,P & D,23,4,Ciencias Sociais,1308,1,Masculino,88,3,1,Pesquisador,3,Divorciado,2372,26076,1,Não,3,4,80,2,2,3,3,2,2,2,2,939
32,Sim,viaja-raramente,1089,P & D,7,2,Ciencias Sociais,1309,4,Masculino,79,3,2,Tecnico de Laboratorio,3,Casado,4883,22845,1,Não,3,1,80,1,10,3,3,10,4,1,1,940
39,Sim,viaja-raramente,360,P & D,23,3,Medicina,1310,3,Masculino,93,3,1,Pesquisador,1,Solteiro,3904,22154,0,Não,3,1,80,0,6,2,3,5,2,0,3,941
30,Nao,viaja-raramente,1138,P & D,6,3,Formacao Tecnica,1311,1,Feminino,48,2,2,Tecnico de Laboratorio,4,Casado,4627,23631,0,Não,3,1,80,1,10,6,3,9,2,6,7,942
36,Nao,viaja-raramente,325,P & D,10,4,Formacao Tecnica,1312,4,Feminino,63,3,3,Representante da Saude,3,Casado,7094,5747,3,Não,3,1,80,0,10,0,3,7,7,1,7,943
46,Nao,viaja-raramente,991,Recursos Humanos,1,2,Ciencias Sociais,1314,4,Feminino,44,3,1,Recursos Humanos,1,Solteiro,3423,22957,6,Não,3,3,80,0,10,3,4,7,6,5,7,944
28,Nao,nao-viaja,1476,P & D,1,3,Ciencias Sociais,1315,3,Feminino,55,1,2,Tecnico de Laboratorio,4,Casado,6674,16392,0,Não,3,1,80,3,10,6,3,9,8,7,5,945
50,Nao,viaja-raramente,1322,P & D,28,3,Ciencias Sociais,1317,4,Feminino,43,3,4,Diretor de Pesquisa,1,Casado,16880,22422,4,Sim,3,2,80,0,25,2,3,3,2,1,2,946
40,Sim,viaja-raramente,299,Vendas,25,4,Marketing,1318,4,Masculino,57,2,3,Executivo de Vendas,2,Solteiro,9094,17235,2,Sim,3,3,80,0,9,2,3,5,4,1,0,947
52,Sim,viaja-raramente,1030,Vendas,5,3,Ciencias Sociais,1319,2,Masculino,64,3,3,Executivo de Vendas,2,Solteiro,8446,21534,9,Sim,3,3,80,0,10,2,2,8,7,7,7,948
30,Nao,viaja-raramente,634,P & D,17,4,Medicina,1321,2,Feminino,95,3,3,Gestor,1,Casado,11916,25927,1,Sim,4,4,80,2,9,2,3,9,1,0,8,949
39,Nao,viaja-raramente,524,P & D,18,2,Ciencias Sociais,1322,1,Masculino,32,3,2,Diretor de Manufatura,3,Solteiro,4534,13352,0,Não,3,1,80,0,9,6,3,8,7,1,7,950
31,Nao,nao-viaja,587,Vendas,2,4,Ciencias Sociais,1324,4,Feminino,57,3,3,Executivo de Vendas,3,Divorciado,9852,8935,1,Sim,3,1,80,1,10,5,2,10,8,9,6,951
41,Nao,nao-viaja,256,Vendas,10,2,Medicina,1329,3,Masculino,40,1,2,Executivo de Vendas,2,Solteiro,6151,22074,1,Não,3,1,80,0,19,4,3,19,2,11,9,952
31,Sim,viaja-frequentemente,1060,Vendas,1,3,Ciencias Sociais,1331,4,Feminino,54,3,1,Representante de Vendas,2,Solteiro,2302,8319,1,Sim,3,1,80,0,3,2,4,3,2,2,2,953
44,Sim,viaja-raramente,935,P & D,3,3,Ciencias Sociais,1333,1,Masculino,89,3,1,Tecnico de Laboratorio,1,Casado,2362,14669,4,Não,3,3,80,0,10,4,4,3,2,1,2,954
42,Nao,nao-viaja,495,P & D,2,1,Ciencias Sociais,1334,3,Masculino,37,3,4,Gestor,3,Casado,17861,26582,0,Sim,3,4,80,0,21,3,2,20,8,2,10,955
55,Nao,viaja-raramente,282,P & D,2,2,Medicina,1336,4,Feminino,58,1,5,Gestor,3,Casado,19187,6992,4,Não,3,4,80,1,23,5,3,19,9,9,11,956
56,Nao,viaja-raramente,206,Recursos Humanos,8,4,Ciencias Sociais,1338,4,Masculino,99,3,5,Gestor,2,Solteiro,19717,4022,6,Não,3,1,80,0,36,4,3,7,3,7,7,957
40,Nao,nao-viaja,458,P & D,16,2,Ciencias Sociais,1340,3,Masculino,74,3,1,Pesquisador,3,Divorciado,3544,8532,9,Não,3,2,80,1,6,0,3,4,2,0,0,958
34,Nao,viaja-raramente,943,P & D,9,3,Ciencias Sociais,1344,4,Masculino,86,3,3,Representante da Saude,4,Divorciado,8500,5494,0,Não,3,4,80,1,10,0,2,9,7,1,6,959
40,Nao,viaja-raramente,523,P & D,2,3,Ciencias Sociais,1346,3,Masculino,98,3,2,Pesquisador,4,Solteiro,4661,22455,1,Não,3,3,80,0,9,4,3,9,8,8,8,960
41,Nao,viaja-frequentemente,1018,Vendas,1,3,Marketing,1349,3,Feminino,66,3,2,Executivo de Vendas,1,Divorciado,4103,4297,0,Não,3,4,80,1,10,2,3,9,3,1,7,961
35,Nao,viaja-frequentemente,482,P & D,4,4,Ciencias Sociais,1350,3,Masculino,87,3,2,Pesquisador,3,Solteiro,4249,2690,1,Sim,3,2,80,0,9,3,3,9,6,1,1,962
51,Nao,viaja-raramente,770,Recursos Humanos,5,3,Ciencias Sociais,1352,3,Masculino,84,3,4,Gestor,2,Divorciado,14026,17588,1,Sim,3,2,80,1,33,2,3,33,9,0,10,963
38,Nao,viaja-raramente,1009,Vendas,2,2,Ciencias Sociais,1355,2,Feminino,31,3,2,Executivo de Vendas,1,Divorciado,6893,19461,3,Não,3,4,80,1,11,3,3,7,7,1,7,964
34,Nao,viaja-raramente,507,Vendas,15,2,Medicina,1356,3,Feminino,66,3,2,Executivo de Vendas,1,Solteiro,6125,23553,1,Não,3,4,80,0,10,6,4,10,8,9,6,965
25,Nao,viaja-raramente,882,P & D,19,1,Medicina,1358,4,Masculino,67,3,1,Tecnico de Laboratorio,4,Casado,3669,9075,3,Não,3,3,80,3,7,6,2,3,2,1,2,966
58,Sim,viaja-raramente,601,P & D,7,4,Medicina,1360,3,Feminino,53,2,3,Diretor de Manufatura,1,Casado,10008,12023,7,Sim,3,4,80,0,31,0,2,10,9,5,9,967
